"date","strain","image_num","replicate","Area","Mean","StdDev","Min","Max","X","Y","Perim.","Major","Minor","Angle","Circ.","IntDen","Median","X.Area","RawIntDen","Ch","AR","Round","Solidity"
"2024may23","grande","005","4",16.04233,5962.18261,1359.03953,4901,12921,205.90594,12.79957,15.35877,4.98773,4.0952,33.48975,0.8546,95647.30673,5360,100,17892510,1,1.21795,0.82105,0.98442
"2024may23","grande","005","4",14.9732,4702.88576,149.64393,4430,5998,311.75655,13.19251,14.71329,4.71093,4.04686,43.51675,0.86917,70417.24252,4681,100,13172783,1,1.1641,0.85904,0.98263
"2024may23","grande","005","4",17.39478,3776.40781,187.62263,3354,5320,235.28309,13.86279,15.75463,4.94237,4.4812,76.95669,0.88067,65689.79584,3748,100,12288431,1,1.10291,0.90669,0.98591
"2024may23","grande","005","4",17.14888,4453.37157,479.56869,4077,7397,270.91436,14.83784,15.97917,5.43255,4.01922,80.1161,0.84399,76370.34788,4317,100,14286416,1,1.35164,0.73984,0.9842
"2024may23","grande","005","4",15.58795,3734.77298,473.16605,3272,6660,116.1282,14.49578,15.03084,5.08582,3.90245,166.54273,0.86703,58217.45341,3576,100,10890598,1,1.30324,0.76732,0.98915
"2024may23","grande","005","4",17.80105,5839.12973,1092.50278,4383,8081,247.72648,14.96414,15.96143,5.26676,4.3034,62.02425,0.87804,103942.6619,5595,100,19444302,1,1.22386,0.81709,0.98784
"2024may23","grande","005","4",19.67204,3853.27745,221.60745,3459,5381,221.03346,15.6622,16.94219,5.74537,4.35955,114.80341,0.86123,75801.81002,3801,100,14180061,1,1.31788,0.75879,0.98779
"2024may23","grande","005","4",26.87264,2788.09867,1159.39725,1864,7507,77.1089,16.01687,19.54186,6.40184,5.34461,169.50181,0.88428,74923.5766,2344,100,14015772,1,1.19781,0.83486,0.99044
"2024may23","grande","005","4",18.06299,5698.65167,594.22987,5040,8838,339.31211,16.45588,15.90086,4.96873,4.62865,85.10846,0.89776,102934.69461,5497,100,19255744,1,1.07347,0.93156,0.98931
"2024may23","grande","005","4",15.73228,5676.23106,1206.79261,4592,10728,200.40466,16.70469,15.28046,5.18533,3.86301,60.18401,0.8467,89300.07107,5119,100,16705148,1,1.3423,0.74499,0.98149
"2024may23","grande","005","4",14.03236,4812.27429,237.57066,4468,6633,329.98359,17.34252,14.1963,4.52271,3.95041,72.8397,0.87496,67527.57556,4765,100,12632220,1,1.14487,0.87346,0.98407
"2024may23","grande","005","4",13.73301,4404.81783,219.92209,4077,6289,256.11676,17.48568,14.00724,4.62004,3.78469,29.52493,0.87957,60491.38567,4367,100,11315977,1,1.22072,0.81919,0.98523
"2024may23","grande","005","4",18.06834,5446.35178,1093.31969,4633,11581,308.92714,17.73961,16.08991,5.27711,4.35946,18.99429,0.87704,98406.51816,5016,100,18408669,1,1.2105,0.82611,0.98758
"2024may23","grande","005","4",17.65138,4298.50394,191.76444,3891,5451,281.99522,18.31053,15.84029,5.00124,4.49378,166.33606,0.88402,75874.50568,4264,100,14193660,1,1.11293,0.89853,0.98582
"2024may23","grande","005","4",13.35881,4199.52741,153.3927,3835,5598,274.55892,18.28683,13.75761,4.39101,3.87359,106.76846,0.88693,56100.68361,4189,100,10494619,1,1.13358,0.88216,0.98502
"2024may23","grande","005","4",14.15531,4698.77304,747.58603,4022,6736,233.46214,18.59101,14.32479,4.59951,3.91848,81.66443,0.86687,66512.6001,4314,100,12442351,1,1.1738,0.85194,0.98439
"2024may23","grande","005","4",16.34703,4767.42054,324.67875,4374,7246,303.21712,19.01955,15.3086,4.94057,4.21281,9.6118,0.87655,77933.18417,4673,100,14578772,1,1.17275,0.8527,0.98486
"2024may23","grande","005","4",14.64711,4228.02482,708.48221,3524,8342,117.25895,18.94585,14.61724,4.87235,3.82757,29.68609,0.86145,61928.35836,4021,100,11584788,1,1.27296,0.78557,0.98437
"2024may23","grande","005","4",15.38481,5548.41105,1357.82009,4416,12864,124.99144,19.54263,14.85952,4.87728,4.01628,139.61967,0.87557,85361.27522,5007,100,15968327,1,1.21438,0.82347,0.98714
"2024may23","grande","005","4",16.53948,5246.59082,849.81925,4392,8074,251.99545,20.32891,15.53744,5.02383,4.19176,25.35072,0.86094,86775.87097,4908,100,16232952,1,1.1985,0.83438,0.98347
"2024may23","grande","005","4",17.78502,4821.60685,460.11869,4243,8499,287.1967,20.67805,16.0116,5.12262,4.42051,161.37934,0.87176,85752.35849,4700,100,16041486,1,1.15883,0.86294,0.9849
"2024may23","grande","005","4",16.69985,4345.99968,394.81487,3971,6472,237.41671,20.98223,15.54783,5.05772,4.20405,46.51239,0.86813,72577.53136,4218,100,13576903,1,1.20306,0.83121,0.98596
"2024may23","grande","005","4",15.94611,4573.52363,314.17072,4214,6265,270.45144,21.20857,15.28046,5.2337,3.87932,97.18558,0.85821,72929.90669,4483,100,13642821,1,1.34913,0.74122,0.98742
"2024may23","grande","005","4",12.34848,4117.32078,206.33433,3804,5502,229.69232,20.93546,13.28345,4.26868,3.68324,124.5292,0.87943,50842.64792,4060,100,9511011,1,1.15895,0.86285,0.98571
"2024may23","grande","005","4",15.8392,5041.8137,734.05026,4452,8278,265.69108,21.37584,15.23029,5.0235,4.01455,103.70162,0.85808,79858.27458,4782,100,14938894,1,1.25132,0.79915,0.97999
"2024may23","grande","005","4",17.22372,4273.94693,498.48868,3843,7639,191.94562,21.77226,16.24653,5.48345,3.9993,69.6459,0.82,73613.27471,4122,100,13770657,1,1.3711,0.72934,0.98187
"2024may23","grande","005","4",16.32031,5287.15133,584.16859,4738,8825,336.55569,21.46594,15.47991,4.92922,4.2156,55.23709,0.85586,86287.9243,5129,100,16141673,1,1.16928,0.85523,0.98389
"2024may23","grande","005","4",21.28108,4513.3258,348.7425,4159,7128,277.33028,23.02059,17.49467,5.69312,4.75941,109.45232,0.87376,96048.44519,4426,100,17967550,1,1.19618,0.83599,0.98698
"2024may23","grande","005","4",18.0523,5442.62215,999.32705,4328,8748,246.88306,22.75826,16.19331,5.27983,4.35335,22.59784,0.86511,98251.84678,5030,100,18379735,1,1.21282,0.82452,0.98311
"2024may23","grande","005","4",14.21946,3142.34436,318.13505,2619,4971,113.81288,22.66675,14.25687,4.42994,4.08691,36.24413,0.87911,44682.44094,3083,100,8358636,1,1.08393,0.92257,0.98573
"2024may23","grande","005","4",18.9771,5228.98958,855.35895,4398,9978,292.22488,23.17394,16.31445,5.13059,4.70948,177.52779,0.89597,99231.05442,4916,100,18562913,1,1.08942,0.91792,0.98831
"2024may23","grande","005","4",16.49671,3891.72132,267.24457,3482,5898,128.57648,24.09825,15.53009,5.05419,4.15581,122.77249,0.85953,64200.60673,3814,100,12009852,1,1.21618,0.82225,0.9861
"2024may23","grande","005","4",14.21411,4939.21963,618.12914,4416,8417,261.61825,23.81875,14.25687,4.6739,3.87213,135.55743,0.87878,70206.63414,4723,100,13133385,1,1.20706,0.82846,0.985
"2024may23","grande","005","4",15.47569,4060.39136,789.98596,3466,9139,181.58885,24.51822,15.30555,5.06205,3.89255,96.69014,0.83016,62837.36141,3810,100,11754833,1,1.30045,0.76897,0.97854
"2024may23","grande","005","4",18.00419,4944.17696,909.36964,4185,8604,233.12225,24.62304,16.10765,5.18698,4.41946,99.96817,0.872,89015.89569,4540,100,16651988,1,1.17367,0.85203,0.9871
"2024may23","grande","005","4",14.02702,4802.09223,224.42583,4405,5945,297.90497,24.44636,14.13573,4.39083,4.06752,111.25502,0.88214,67359.02684,4748,100,12600690,1,1.07949,0.92637,0.98443
"2024may23","grande","005","4",14.38518,4465.18878,289.24615,4095,6808,205.64887,24.90179,14.92009,5.17945,3.53624,98.78511,0.81205,64232.52568,4384,100,12015823,1,1.46468,0.68274,0.98265
"2024may23","grande","005","4",16.31496,4464.57962,474.85143,3937,6636,186.31382,24.93991,15.46952,5.19525,3.99843,62.21772,0.85673,72839.43671,4293,100,13625897,1,1.29932,0.76963,0.9842
"2024may23","grande","005","4",15.14961,4759.4933,509.01768,4316,8725,251.96744,25.41309,14.76347,4.6059,4.18791,148.22089,0.87344,72104.44564,4612,100,13488404,1,1.09981,0.90925,0.98454
"2024may23","grande","005","4",16.86022,4905.94547,738.16673,4335,10016,211.69322,26.28545,15.9186,5.67341,3.78381,95.53045,0.83611,82715.30628,4678,100,15473352,1,1.49939,0.66694,0.98825
"2024may23","grande","005","4",17.04197,6186.67378,574.70461,5623,9564,350.87243,26.12994,15.61575,5.11836,4.23934,86.82891,0.87822,105433.10724,5994,100,19723116,1,1.20735,0.82826,0.98639
"2024may23","grande","005","4",13.1236,4735.08717,238.53796,4393,6289,287.07909,25.6083,13.82553,4.50049,3.71282,23.43436,0.86278,62141.38832,4677,100,11624639,1,1.21215,0.82498,0.98338
"2024may23","grande","005","4",17.06335,3189.58083,539.39023,2755,5866,143.08737,26.54099,15.76198,5.17666,4.19687,154.05812,0.86308,54424.94159,3015,100,10181142,1,1.23346,0.81073,0.98579
"2024may23","grande","005","4",13.66886,4667.50841,215.10091,4339,5530,273.56902,27.27409,14.36027,4.9786,3.49571,76.25188,0.83295,63799.50569,4607,100,11934819,1,1.4242,0.70215,0.98403
"2024may23","grande","005","4",17.44289,3390.68832,288.48461,3003,5382,133.43117,27.46521,15.75463,5.30432,4.18696,140.43043,0.8831,59143.41825,3307,100,11063816,1,1.26686,0.78935,0.98804
"2024may23","grande","005","4",12.8189,4861.72602,524.33459,4282,8526,215.99788,28.63945,13.75761,4.79685,3.40255,43.06735,0.85109,62321.96478,4713,100,11658419,1,1.40978,0.70933,0.9842
"2024may23","grande","005","4",18.20198,5174.64347,1546.85927,4017,11987,182.59583,29.68244,16.26123,5.22264,4.4375,49.31662,0.86501,94188.74826,4500,100,17619661,1,1.17693,0.84967,0.98183
"2024may23","grande","005","4",17.37875,5159.95109,607.43724,4672,8590,286.66794,30.86628,15.88312,4.94272,4.47675,39.7427,0.86568,89673.48158,4947,100,16775001,1,1.10409,0.90573,0.98366
"2024may23","grande","005","4",14.04305,4503.2657,494.17822,4022,8217,225.53824,31.38361,14.4031,4.93152,3.62569,56.0621,0.85067,63239.60108,4379,100,11830079,1,1.36016,0.73521,0.98759
"2024may23","grande","005","4",17.60326,3076.50015,119.15861,2793,3638,145.04824,31.51283,15.84029,5.13103,4.36817,166.63863,0.88161,54156.44504,3056,100,10130915,1,1.17464,0.85132,0.98711
"2024may23","grande","005","4",17.29322,8046.57342,1432.40732,5974,13591,342.84911,32.84048,15.77972,4.90116,4.49249,87.66051,0.87274,139151.13081,7645,100,26030665,1,1.09097,0.91662,0.98433
"2024may23","grande","005","4",16.97248,5618.90709,487.5813,4788,7655,310.46679,34.06249,15.51235,5.0214,4.30358,100.07202,0.88634,95366.7664,5469,100,17840030,1,1.1668,0.85705,0.9871
"2024may23","grande","005","4",18.6724,4912.27741,668.44982,4408,10706,281.68479,33.96061,16.43559,5.51697,4.30933,21.67982,0.86864,91723.99191,4734,100,17158585,1,1.28024,0.7811,0.98631
"2024may23","grande","005","4",14.6578,6474.3326,1111.6228,5575,13683,302.53229,34.13137,14.55667,4.67477,3.99226,124.67772,0.86927,94899.5021,6122,100,17752620,1,1.17096,0.854,0.98297
"2024may23","grande","005","4",14.8449,4699.76053,310.9597,4331,7004,228.10305,35.05507,14.54932,4.73646,3.99056,18.0619,0.88126,69767.48803,4630,100,13051235,1,1.18692,0.84252,0.98738
"2024may23","grande","005","4",12.71733,4856.17192,324.1624,4447,7501,315.43965,35.06826,13.55082,4.57046,3.5428,175.01373,0.87031,61757.53774,4778,100,11552833,1,1.29007,0.77515,0.98469
"2024may23","grande","005","4",14.56158,5028.02239,289.82352,4550,6749,325.82115,35.62344,14.31744,4.5562,4.06926,148.26327,0.89266,73215.96375,4952,100,13696333,1,1.11966,0.89313,0.98803
"2024may23","grande","005","4",17.71552,7219.71213,2073.60168,5737,15929,206.71391,35.86583,15.90086,5.19404,4.34269,8.34174,0.88049,127900.97713,6335,100,23926126,1,1.19604,0.83609,0.98734
"2024may23","grande","005","4",17.44824,5625.27022,377.56817,5154,8274,297.28107,35.7899,16.08991,5.38229,4.12757,14.29956,0.84694,98151.06502,5534,100,18360882,1,1.30399,0.76688,0.98655
"2024may23","grande","005","4",16.15994,5116.59874,442.95301,4688,8184,286.48157,36.4525,15.2982,5.01149,4.10566,97.194,0.8677,82683.90587,4984,100,15467478,1,1.22063,0.81925,0.98646
"2024may23","grande","005","4",11.73373,4261.41048,221.83885,3927,5629,245.82388,36.07645,12.90533,4.21185,3.5471,54.05707,0.88533,50002.22971,4215,100,9353796,1,1.18741,0.84217,0.98408
"2024may23","grande","005","4",19.53839,9814.03885,1571.22995,8047,15907,350.76869,37.1557,16.66748,5.22319,4.76281,106.71809,0.88381,191750.55564,9456,100,35870312,1,1.09666,0.91186,0.98797
"2024may23","grande","005","4",14.92509,7636.32915,1616.02554,5858,12084,307.04738,37.1176,14.75612,4.90281,3.87598,3.16231,0.86136,113972.88211,7138,100,21320631,1,1.26492,0.79056,0.98034
"2024may23","grande","005","4",13.22517,6197.0869,716.08918,5495,9936,340.38267,37.63094,14.17856,4.55119,3.69987,72.68834,0.8267,81957.51062,5946,100,15331593,1,1.2301,0.81294,0.97248
"2024may23","grande","005","4",15.64675,6940.4947,512.90449,6203,10353,345.40709,37.89849,14.84913,4.77906,4.16861,99.68589,0.89173,108596.19946,6816,100,20314828,1,1.14644,0.87227,0.98802
"2024may23","grande","005","4",17.97746,3273.23759,284.80524,2957,5564,148.02823,38.75712,16.10765,5.38326,4.252,151.74911,0.87071,58844.49954,3216,100,11007898,1,1.26605,0.78986,0.98941
"2024may23","grande","005","4",13.85061,5327.5851,252.95961,4987,6739,312.31373,39.10022,13.92158,4.27712,4.12313,84.46075,0.89805,73790.30165,5263,100,13803773,1,1.03735,0.964,0.98761
"2024may23","grande","005","4",13.70093,4739.53843,379.81033,4232,6292,243.1608,39.42009,13.93628,4.58883,3.80153,69.06795,0.88647,64936.08961,4616,100,12147437,1,1.2071,0.82843,0.98729
"2024may23","grande","005","4",15.64675,5978.16741,837.46067,5258,9481,329.16716,39.5305,14.92009,4.72922,4.21255,126.1697,0.88327,93538.90288,5690,100,17498096,1,1.12265,0.89075,0.98453
"2024may23","grande","005","4",16.64639,6587.72993,829.46284,5890,11233,302.17429,39.82249,15.48726,5.02762,4.21568,45.70125,0.87213,109661.92663,6263,100,20514191,1,1.1926,0.8385,0.98732
"2024may23","grande","005","4",16.11717,6438.399,1472.24016,5242,15914,216.80713,40.23429,15.43708,5.55178,3.69629,127.43002,0.8499,103768.77287,5905,100,19411773,1,1.50199,0.66578,0.98836
"2024may23","grande","005","4",13.98425,5620.8039,637.84793,4779,10087,275.0231,40.61971,14.32479,4.91936,3.61943,55.70372,0.85639,78602.73366,5467,100,14704023,1,1.35915,0.73575,0.9842
"2024may23","grande","005","4",18.59221,4782.95515,291.8673,4410,6999,249.89935,41.06219,16.39276,5.54233,4.27119,112.18299,0.86943,88925.71438,4715,100,16635118,1,1.29761,0.77065,0.98779
"2024may23","grande","005","4",13.65282,5684.15897,1473.52496,4634,13927,212.99644,42.50533,14.29235,4.72481,3.67916,107.19123,0.8399,77604.80017,5181,100,14517342,1,1.28421,0.77869,0.97948
"2024may23","grande","005","4",13.28932,5462.92156,314.61661,5057,7333,307.30528,42.09171,13.73987,4.58003,3.6944,158.62737,0.8846,72598.48635,5376,100,13580823,1,1.23972,0.80663,0.9867
"2024may23","grande","005","4",16.71054,5139.96065,230.27028,4829,6592,316.5407,42.55078,15.46952,4.99432,4.26015,174.21683,0.8775,85891.51141,5085,100,16067517,1,1.17234,0.853,0.98348
"2024may23","grande","005","4",18.02023,2984.82735,261.74306,2515,4974,113.00724,43.27699,15.95408,5.24395,4.37534,28.12215,0.88967,53787.26295,2952,100,10061853,1,1.19852,0.83436,0.99147
"2024may23","grande","005","4",14.78075,5965.8264,248.31356,5510,7443,345.6152,43.69679,14.59215,4.90602,3.83599,93.82497,0.8723,88179.41723,5921,100,16495510,1,1.27895,0.78189,0.98821
"2024may23","grande","005","4",20.60218,3778.1767,541.41796,3032,6939,121.24796,44.39608,17.25239,5.53409,4.73999,64.81952,0.86981,77838.67822,3627,100,14561093,1,1.16753,0.85651,0.98783
"2024may23","grande","005","4",16.18132,7164.44995,1266.5507,6019,12484,265.31562,44.24357,15.4016,5.32417,3.86965,86.58185,0.85722,115930.24428,6626,100,21686790,1,1.37588,0.72681,0.98776
"2024may23","grande","005","4",15.47035,5714.73255,603.2586,4879,10510,261.14491,44.28896,15.35877,5.37704,3.66325,109.33582,0.82413,88408.88511,5587,100,16538436,1,1.46783,0.68128,0.98302
"2024may23","grande","005","4",19.02521,3393.15426,229.85826,3064,4750,151.13584,44.41232,16.71031,5.65397,4.28436,128.47646,0.85619,64555.47314,3326,100,12076236,1,1.31968,0.75776,0.98847
"2024may23","grande","005","4",15.97284,4844.87282,116.4174,4437,5612,246.16496,44.46557,15.15198,5.08707,3.99783,112.12971,0.87429,77386.36574,4850,100,14476480,1,1.27246,0.78588,0.98777
"2024may23","grande","005","4",13.57798,4335.01575,836.65043,3717,8991,182.3211,44.23422,14.1963,4.58057,3.7742,96.47046,0.84663,58860.76104,4047,100,11010940,1,1.21365,0.82396,0.97655
"2024may23","grande","005","4",15.65744,4059.02834,527.7622,3490,6769,178.13295,44.63429,15.00575,4.8809,4.08443,104.61484,0.87381,63554.00618,3916,100,11888894,1,1.195,0.83682,0.98404
"2024may23","grande","005","4",19.03056,5885.67191,733.61607,5133,10607,279.83379,44.66066,16.50351,5.34777,4.53094,20.26329,0.87803,112007.60836,5641,100,20952992,1,1.18028,0.84726,0.98711
"2024may23","grande","005","4",17.50704,3998.75267,473.45747,3376,6675,132.31498,45.07538,15.87577,4.95767,4.49619,102.23724,0.87288,70006.3322,3832,100,13095915,1,1.10264,0.90692,0.98113
"2024may23","grande","005","4",16.96713,3797.49244,490.32858,3223,7450,126.99025,45.48448,15.72954,5.12612,4.21434,96.10209,0.86176,64432.54965,3706,100,12053241,1,1.21635,0.82213,0.98373
"2024may23","grande","005","4",15.40085,5807.58487,1062.66634,5067,11947,304.12216,45.69159,14.81669,4.90906,3.99445,114.41732,0.88156,89441.75249,5461,100,16731652,1,1.22897,0.81369,0.98698
"2024may23","grande","005","4",13.78646,5806.35401,711.44158,5231,8918,299.08489,45.58541,14.0929,4.53753,3.8685,67.71753,0.87229,80049.07729,5553,100,14974587,1,1.17294,0.85256,0.98285
"2024may23","grande","005","4",14.32637,8391.59925,1702.82938,6850,15481,351.42999,45.96278,14.53158,4.82652,3.77931,23.52514,0.85255,120221.1856,7661,100,22489486,1,1.27709,0.78303,0.9824
"2024may23","grande","005","4",14.15531,5027.96035,350.36327,4730,7495,250.68579,46.51759,14.36027,4.78447,3.767,86.20459,0.86259,71172.34932,4950,100,13314039,1,1.2701,0.78734,0.98788
"2024may23","grande","005","4",16.74796,4061.73763,313.28253,3735,6012,193.06101,46.93966,15.48726,5.12785,4.1585,101.92684,0.87745,68025.81262,3972,100,12725424,1,1.2331,0.81096,0.98693
"2024may23","grande","005","4",15.85523,5043.34187,333.28025,4679,7616,320.83963,46.91816,15.28046,5.19029,3.88947,87.91041,0.85332,79963.3596,4978,100,14958552,1,1.33445,0.74937,0.98456
"2024may23","grande","005","4",10.13537,4577.16614,782.02534,3959,7707,213.92892,46.68424,12.18154,4.04755,3.18829,94.31181,0.85831,46391.29398,4299,100,8678307,1,1.2695,0.78771,0.98035
"2024may23","grande","005","4",15.88731,5218.50067,151.42784,4844,6292,327.91951,46.9766,15.32329,5.36945,3.7673,177.45409,0.85027,82907.92117,5210,100,15509384,1,1.42528,0.70162,0.98623
"2024may23","grande","005","4",12.89374,5057.55473,228.54751,4728,6569,312.70426,47.33449,13.59364,4.57678,3.58698,19.74154,0.87683,65210.77644,5007,100,12198822,1,1.27594,0.78374,0.98771
"2024may23","grande","005","4",19.68807,5098.49335,496.05448,4589,7809,226.92683,48.22218,17.04559,5.53384,4.52988,98.65651,0.85151,100379.5057,4936,100,18777751,1,1.22163,0.81858,0.98555
"2024may23","grande","005","4",16.01026,3279.51886,348.29685,2929,5191,156.171,48.13155,15.31594,5.07466,4.01699,136.09862,0.85767,52505.93989,3184,100,9822159,1,1.2633,0.79158,0.9831
"2024may23","grande","005","4",17.90262,7355.53867,2536.13749,5477,15852,237.80536,49.20842,16.2184,5.52412,4.12633,102.54888,0.85528,131683.42307,6003,100,24633699,1,1.33875,0.74697,0.98486
"2024may23","grande","005","4",17.34133,5272.99106,629.09856,4719,9125,294.62906,48.8775,15.7118,5.17582,4.26592,28.85603,0.88276,91440.66114,5079,100,17105583,1,1.21329,0.8242,0.98767
"2024may23","grande","005","4",23.54764,9412.32213,2490.38669,6814,16135,262.9982,49.36526,18.67184,6.46717,4.636,179.62536,0.84876,221637.9742,8271,100,41461279,1,1.39499,0.71685,0.98469
"2024may23","grande","005","4",17.65138,6091.22986,1148.46071,5136,9937,254.50454,49.67882,16.10031,5.51282,4.07676,68.51176,0.8557,107518.58354,5573,100,20113241,1,1.35225,0.73951,0.98714
"2024may23","grande","005","4",16.55551,4059.45463,403.21645,3605,6637,122.86891,49.56006,15.44443,4.9658,4.24486,39.01964,0.87219,67206.36009,3966,100,12572131,1,1.16984,0.85482,0.98536
"2024may23","grande","005","4",7.24872,4970.81711,102.76596,4746,5789,245.92994,48.90498,10.16679,3.29106,2.80437,152.54855,0.88126,36032.04829,4960,100,6740428,1,1.17355,0.85212,0.98332
